client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
be194ae7ae57d78410c2448857b0a8f59b14c28fa98a96fee107b6ce931824e16ddbaf005675cbbe72cbc2fd6e49c95a4083929069c3f9060dd8074122864b53	common_voice_th_23699912.mp3	e984b7fe80b0dda2a1a77b54760aa952abaad513e066e5c83166ce73146fccd0	ไม่ฉันยอมรับชะตากรรมของฉัน		0	2	fourties	male_masculine			th	
60a3c92c50d39d6636d01243cc60da68bb44b1bfad7886b51522c523c225a57393a965a4b507d255c5d674a8051075372a148205958711bf0cb5a64e6981335a	common_voice_th_23700260.mp3	eb0a97b072ecdfbfc2d7814f2ab5c436d9dad066f62a8090267bbf6220c3892a	ช่างทำรองเท้าคงช่วยพวกเราได้		0	2	twenties	male_masculine			th	
60a3c92c50d39d6636d01243cc60da68bb44b1bfad7886b51522c523c225a57393a965a4b507d255c5d674a8051075372a148205958711bf0cb5a64e6981335a	common_voice_th_23701782.mp3	e527a30b42c6e6ec46b8935d9977d3d098815bc6502004c4ddd9a78fd69b2b79	เอาล่ะ เธอไม่มีอะไรนอกจากต่างหูเพชร		0	2	twenties	male_masculine			th	
60a3c92c50d39d6636d01243cc60da68bb44b1bfad7886b51522c523c225a57393a965a4b507d255c5d674a8051075372a148205958711bf0cb5a64e6981335a	common_voice_th_23701783.mp3	eb4da00db0128952c02bb64fef715b53e496d8166bc2f0edd24fac4b4efe2312	เทคโนโลยีมีบทบาทสำคัญในการเข้าถึงผู้คนหลังจากเกิดภัยธรรมชาติ		1	2	twenties	male_masculine			th	
60a3c92c50d39d6636d01243cc60da68bb44b1bfad7886b51522c523c225a57393a965a4b507d255c5d674a8051075372a148205958711bf0cb5a64e6981335a	common_voice_th_23702870.mp3	2428e2b2261b37d0b0b7233ae9fe2d029c78d63b182478d9a487df49aa1f1435	ฉันจำคุณได้ที่โบถส์ เมื่อวันอาทิตย์		1	2	twenties	male_masculine			th	
60a3c92c50d39d6636d01243cc60da68bb44b1bfad7886b51522c523c225a57393a965a4b507d255c5d674a8051075372a148205958711bf0cb5a64e6981335a	common_voice_th_23702872.mp3	16c418f88debe65f5446addd52868b33d1fe937e1bf6d040101e072c44c653f1	บันไดของรถดับเพลิงยาวไม่พอ		1	2	twenties	male_masculine			th	
60a3c92c50d39d6636d01243cc60da68bb44b1bfad7886b51522c523c225a57393a965a4b507d255c5d674a8051075372a148205958711bf0cb5a64e6981335a	common_voice_th_23703256.mp3	0bcb7d9a44e98bade3214c003803d5fa15d72a5e6ac1c64790e3f14766666f1e	หล่อนควรจะให้ชื่อปลอม		0	2	twenties	male_masculine			th	
60a3c92c50d39d6636d01243cc60da68bb44b1bfad7886b51522c523c225a57393a965a4b507d255c5d674a8051075372a148205958711bf0cb5a64e6981335a	common_voice_th_23703258.mp3	048ffca5c9fe24262280e26e40c8ed4324b11aca1b91a1afb0853c5a730bf547	คุณมีมัน		0	2	twenties	male_masculine			th	
60a3c92c50d39d6636d01243cc60da68bb44b1bfad7886b51522c523c225a57393a965a4b507d255c5d674a8051075372a148205958711bf0cb5a64e6981335a	common_voice_th_23706024.mp3	29e4539ea1c4c575bf7fb6104da2753edbd05f0bc31d31ee854048128ccd52d6	คุณเป็นนักสืบที่ดี		1	2	twenties	male_masculine			th	
60a3c92c50d39d6636d01243cc60da68bb44b1bfad7886b51522c523c225a57393a965a4b507d255c5d674a8051075372a148205958711bf0cb5a64e6981335a	common_voice_th_23708064.mp3	1c99d6e2e8fdf50fbd0fd15cc095150e21ecdb67b0526c5801cce6d21fd4ac33	ฉันอยากให้หัวเรื่องอยู่ตรงกลาง		0	2	twenties	male_masculine			th	
60a3c92c50d39d6636d01243cc60da68bb44b1bfad7886b51522c523c225a57393a965a4b507d255c5d674a8051075372a148205958711bf0cb5a64e6981335a	common_voice_th_23708067.mp3	086a1687db38eace161e4132461492722f1d2086f7b4373bd47ffaa51e69b215	พระเจ้าอวยพร		1	2	twenties	male_masculine			th	
60a3c92c50d39d6636d01243cc60da68bb44b1bfad7886b51522c523c225a57393a965a4b507d255c5d674a8051075372a148205958711bf0cb5a64e6981335a	common_voice_th_23708086.mp3	0494e5e85e0998bed2e4f19f29d3e7f60e79c89e1171be0ee94d1c9e34bc4d67	ฉันถูกรายล้อมไปด้วยวิญญาณ		0	2	twenties	male_masculine			th	
60a3c92c50d39d6636d01243cc60da68bb44b1bfad7886b51522c523c225a57393a965a4b507d255c5d674a8051075372a148205958711bf0cb5a64e6981335a	common_voice_th_23708088.mp3	0e8006429015ae74a33a667a48296074f9ed2524b4ea0fd71a019002979b6bc1	ฉันรู้แค่วิธีระงับ		0	2	twenties	male_masculine			th	
60a3c92c50d39d6636d01243cc60da68bb44b1bfad7886b51522c523c225a57393a965a4b507d255c5d674a8051075372a148205958711bf0cb5a64e6981335a	common_voice_th_23708106.mp3	18bca631542c0c55c2297ae52a4206f4ebbbccee24d7b4b56f5f002855dc8621	เสียงของเขาฟังดูหยาบคายเล็กน้อย		0	2	twenties	male_masculine			th	
60a3c92c50d39d6636d01243cc60da68bb44b1bfad7886b51522c523c225a57393a965a4b507d255c5d674a8051075372a148205958711bf0cb5a64e6981335a	common_voice_th_23708107.mp3	0a9b23efeb0524c6d5c594548df60dbc238fe79daa1ed8a980a52a9bf6748912	ตอนนี้แน่นอนว่าจะช่วยเธอได้ !		1	2	twenties	male_masculine			th	
60a3c92c50d39d6636d01243cc60da68bb44b1bfad7886b51522c523c225a57393a965a4b507d255c5d674a8051075372a148205958711bf0cb5a64e6981335a	common_voice_th_23708149.mp3	1a6699e42002125c064bfad629b41b36dc3d3cec9daf9d938ae80cef400378c3	ฉันแค่หวังว่าเธอจะพอใจ		0	2	twenties	male_masculine			th	
60a3c92c50d39d6636d01243cc60da68bb44b1bfad7886b51522c523c225a57393a965a4b507d255c5d674a8051075372a148205958711bf0cb5a64e6981335a	common_voice_th_23708150.mp3	2a3cd3073fafe531464265e3e0fbfcd2a35d1d65fa14804cbf71dd79eedc6d0e	การแข่งขันเป็นอย่างไรบ้าง ?		0	2	twenties	male_masculine			th	
60a3c92c50d39d6636d01243cc60da68bb44b1bfad7886b51522c523c225a57393a965a4b507d255c5d674a8051075372a148205958711bf0cb5a64e6981335a	common_voice_th_23708151.mp3	283c339e8447d797f0b06491b21d2bfa531c89736d3da9bf8a740e8a4b4eea97	ฉันรักเธออย่างลึกซึ้ง		1	2	twenties	male_masculine			th	
60a3c92c50d39d6636d01243cc60da68bb44b1bfad7886b51522c523c225a57393a965a4b507d255c5d674a8051075372a148205958711bf0cb5a64e6981335a	common_voice_th_23708152.mp3	18ca03ef783fc7c63e34519e596a04bc7e452ede97e51730aa90c76190a60bbe	ฉันไม่รู้ มันนานเกินไป		1	2	twenties	male_masculine			th	
986f54187c7af37ca108535a041797eeaf266529a6bed29f3b40e3a858fd4d85abfeaab310858bfb936cfb04f9083999b6b467aa54916de9e52b772e798f480f	common_voice_th_23708795.mp3	1af26975ed0338f553244d2f85047fa8f96f47d24db68a512ddedcce81293d4c	ทีมที่มีเวลาที่ดีที่สุดจะดูดี		0	2	twenties	male_masculine			th	
986f54187c7af37ca108535a041797eeaf266529a6bed29f3b40e3a858fd4d85abfeaab310858bfb936cfb04f9083999b6b467aa54916de9e52b772e798f480f	common_voice_th_23708967.mp3	083b5b3438d7f0b808281a0c8e7b120b6a64d76f3294ac019439e22fab1e90d7	เพิ่มแถวแล้วเอาผลลัพธ์ใส่ตรงนั้น		0	2	twenties	male_masculine			th	
986f54187c7af37ca108535a041797eeaf266529a6bed29f3b40e3a858fd4d85abfeaab310858bfb936cfb04f9083999b6b467aa54916de9e52b772e798f480f	common_voice_th_23709289.mp3	11d8f3ad04e702d257a38ba9c28114d04c75d95f0204e8964afc377609e10fa6	วันวาเลนไทน์คือวันที่สิบสี่กุมภาพันธ์ แต่ฉันไม่มีวาเลนไทน์		0	2	twenties	male_masculine			th	
986f54187c7af37ca108535a041797eeaf266529a6bed29f3b40e3a858fd4d85abfeaab310858bfb936cfb04f9083999b6b467aa54916de9e52b772e798f480f	common_voice_th_23709309.mp3	02e799cfccd482e0c5450fba50408c56bced9eedce84b2acd1e787735988f4a8	ฉันหวังว่าธุรกิจจะเป็นไปอย่างชัดเจนและเปิดเผย		1	2	twenties	male_masculine			th	
986f54187c7af37ca108535a041797eeaf266529a6bed29f3b40e3a858fd4d85abfeaab310858bfb936cfb04f9083999b6b467aa54916de9e52b772e798f480f	common_voice_th_23709517.mp3	2df949bf5ea76686b50a40f51ce88c9f710c4bef0d00bb4816a816d169787207	หลังจากเวลาที่ยาวนานจะทำให้คุณได้เริ่มต้นอีกครั้ง		1	2	twenties	male_masculine			th	
986f54187c7af37ca108535a041797eeaf266529a6bed29f3b40e3a858fd4d85abfeaab310858bfb936cfb04f9083999b6b467aa54916de9e52b772e798f480f	common_voice_th_23709651.mp3	1f1d7fc7221260bec03914e4855291c3dd82fa5958de0e6e990d202f1366071f	คุณช่วยมาตรวจดูรถกับฉันได้ไหม ?		0	2	twenties	male_masculine			th	
986f54187c7af37ca108535a041797eeaf266529a6bed29f3b40e3a858fd4d85abfeaab310858bfb936cfb04f9083999b6b467aa54916de9e52b772e798f480f	common_voice_th_23709734.mp3	09eb2b9e61130b8ab0fcf4eec2c06384974be5acfdeb3d24ed7ffa93831f38b1	ฉันยังไม่เคย ไม่เคยรู้เลยว่ามีความสุขตอนเห็นเขา		0	2	twenties	male_masculine			th	
986f54187c7af37ca108535a041797eeaf266529a6bed29f3b40e3a858fd4d85abfeaab310858bfb936cfb04f9083999b6b467aa54916de9e52b772e798f480f	common_voice_th_23709972.mp3	3927f8bf0eee803881d3985b80b3bed761de22f3012d7746fe4aed302165bed7	มีสิ่งสีดำดันอยู่ที่ประตูแก้ว		0	2	twenties	male_masculine			th	
986f54187c7af37ca108535a041797eeaf266529a6bed29f3b40e3a858fd4d85abfeaab310858bfb936cfb04f9083999b6b467aa54916de9e52b772e798f480f	common_voice_th_23709985.mp3	1b3e343e7de0bf4d8dc6a66b17b41a958ffd2876c87eaa8a505772228a55e588	ฉันคิดว่าฉันฉลาดมาตลอด		0	2	twenties	male_masculine			th	
986f54187c7af37ca108535a041797eeaf266529a6bed29f3b40e3a858fd4d85abfeaab310858bfb936cfb04f9083999b6b467aa54916de9e52b772e798f480f	common_voice_th_23710007.mp3	0d905fbc7793b85baaf128cdba9e35003d71dd9c347195021a9c653e84e3d038	เธอได้เหรียญทองจากการแข่งบาร์ต่างระดับในกีฬาโอลิมปิก		1	2	twenties	male_masculine			th	
986f54187c7af37ca108535a041797eeaf266529a6bed29f3b40e3a858fd4d85abfeaab310858bfb936cfb04f9083999b6b467aa54916de9e52b772e798f480f	common_voice_th_23710014.mp3	317f5843c5ce109e4d8daeadde8123347cda5fddaa306c0cb0bded85ddce5450	เมล็ดนั้นเป็นสิ่งที่จำเป็นในการปลูกข้าวโพด		0	2	twenties	male_masculine			th	
986f54187c7af37ca108535a041797eeaf266529a6bed29f3b40e3a858fd4d85abfeaab310858bfb936cfb04f9083999b6b467aa54916de9e52b772e798f480f	common_voice_th_23712396.mp3	0b9247174662adad06b31f12b72b5485cc560865ef42e70c22a85223c395ba58	ฉันอยากจะบริจาคหนังสือพวกนี้		0	2	twenties	male_masculine			th	
60a3c92c50d39d6636d01243cc60da68bb44b1bfad7886b51522c523c225a57393a965a4b507d255c5d674a8051075372a148205958711bf0cb5a64e6981335a	common_voice_th_23712924.mp3	0e8c63cbae112665d6487ef9197e345fc92a1cc51de3b1bc445bd90005f21b94	คนในครอบครัวเคยมีประวัติการเป็นโรคเกี่ยวกับหัวใจหรือไม่ ?		0	2	twenties	male_masculine			th	
60a3c92c50d39d6636d01243cc60da68bb44b1bfad7886b51522c523c225a57393a965a4b507d255c5d674a8051075372a148205958711bf0cb5a64e6981335a	common_voice_th_23712925.mp3	19c470f23153b423fe280c8b2ccc62f7ec6bcf172def38e1637e7c55e0a9263e	พวกมันไม่ใช่อย่างนั้น		1	2	twenties	male_masculine			th	
60a3c92c50d39d6636d01243cc60da68bb44b1bfad7886b51522c523c225a57393a965a4b507d255c5d674a8051075372a148205958711bf0cb5a64e6981335a	common_voice_th_23712926.mp3	035bc4010c0598caf0d31989447cbea850ed46472ed8d14af6d8f67cadb2368f	แล้วเขาก็เดินไปที่ห้องบัลลังก์แล้วเคาะประตู		0	2	twenties	male_masculine			th	
60a3c92c50d39d6636d01243cc60da68bb44b1bfad7886b51522c523c225a57393a965a4b507d255c5d674a8051075372a148205958711bf0cb5a64e6981335a	common_voice_th_23712928.mp3	3b39bbcf44cae6e2a5c8f9c808c86d28dccb0293c47ef44b860a07fd09401bda	คุณต้องการฉันไหม ?		0	2	twenties	male_masculine			th	
629d15a13e869aff3786b706140a9bea56baf4eec92d5331c502318e73df114eed72570140f88290a29ae1d12dfde1489dcb4f30bf21192288627c9f251781a2	common_voice_th_23714304.mp3	3304d267d14834613f1a7a687fded83d1af38b8711df9152ec61ca3e118c3e73	มลภาวะทางอากาศสามารถทำให้อาการของโรคกำเริบขึ้นได้ เช่น โรคหอบหืด		1	2	twenties	male_masculine			th	
629d15a13e869aff3786b706140a9bea56baf4eec92d5331c502318e73df114eed72570140f88290a29ae1d12dfde1489dcb4f30bf21192288627c9f251781a2	common_voice_th_23714452.mp3	3abf254042949ff36b14d4899bf383af0768b968e58228a8ec05b00303621776	โอ้ น่าเสียดายจัง		1	2	twenties	male_masculine			th	
629d15a13e869aff3786b706140a9bea56baf4eec92d5331c502318e73df114eed72570140f88290a29ae1d12dfde1489dcb4f30bf21192288627c9f251781a2	common_voice_th_23714467.mp3	28a6c56cebea329dbeb41653bd49837b12b5d4e16bcc749d32802796c39185fe	เฮเลน่าทำตัวเกาะติดกับสามีเอาไว้ก่อน		1	2	twenties	male_masculine			th	
f4cd47a52b149ef3122a67b9b003b1dd2b6b7ef0bcadc9a0f49a3c7fc52619603aea431178c6103433c4032489b0b60343eda16b6e9f0e4c67df101cad51d88d	common_voice_th_23714687.mp3	524344e4a0cdb69880fcb303a64aa0277dad54a21c7f1d3ebb766f97c32a9aea	'ว่ายังไงนะคะ ? ' อลิซกล่าว		0	2	thirties				th	
f4cd47a52b149ef3122a67b9b003b1dd2b6b7ef0bcadc9a0f49a3c7fc52619603aea431178c6103433c4032489b0b60343eda16b6e9f0e4c67df101cad51d88d	common_voice_th_23714690.mp3	51620f2a295b4525f084b11876c497773369654537ee89b0a224a77445080330	สายรัดรองเท้าแข็งจะทำเพื่อรัดรองเท้าของคุณ		1	2	thirties				th	
f4cd47a52b149ef3122a67b9b003b1dd2b6b7ef0bcadc9a0f49a3c7fc52619603aea431178c6103433c4032489b0b60343eda16b6e9f0e4c67df101cad51d88d	common_voice_th_23714696.mp3	1b6ddcda3dd914a3d3285b08fb843d924017152bd2256b21cf1097bcbae1b757	หล่อนเป็นนักวิ่งพาคัวที่เก่งที่สุดเท่าที่ฉันรู้จัก		0	2	thirties				th	
f4cd47a52b149ef3122a67b9b003b1dd2b6b7ef0bcadc9a0f49a3c7fc52619603aea431178c6103433c4032489b0b60343eda16b6e9f0e4c67df101cad51d88d	common_voice_th_23714697.mp3	44c7ce5a888227eb0ad75d8a9de71c4028543c588caa729ddba1e3c2175b01b9	เนื้อวัวนั้นหายากกว่าเนื้อแกะบางประเภท		1	2	thirties				th	
f4cd47a52b149ef3122a67b9b003b1dd2b6b7ef0bcadc9a0f49a3c7fc52619603aea431178c6103433c4032489b0b60343eda16b6e9f0e4c67df101cad51d88d	common_voice_th_23714702.mp3	478bd9a0af2d3cf42b66dcb3314b858c2ca95a072b6067fb0e0242f8a663a19b	ฉันหวังว่ามันจะรู้สึกเหงา		1	2	thirties				th	
f4cd47a52b149ef3122a67b9b003b1dd2b6b7ef0bcadc9a0f49a3c7fc52619603aea431178c6103433c4032489b0b60343eda16b6e9f0e4c67df101cad51d88d	common_voice_th_23714704.mp3	3a32cd239866faa12492414f0e08e8eca68b30c88896d742e4ba52dee46e4321	นักมายากลต่างก็รู้กลวิธีที่จะตบตาและหลอกล่อผู้ชมได้เป็นอย่างดี		0	2	thirties				th	
f4cd47a52b149ef3122a67b9b003b1dd2b6b7ef0bcadc9a0f49a3c7fc52619603aea431178c6103433c4032489b0b60343eda16b6e9f0e4c67df101cad51d88d	common_voice_th_23714705.mp3	4728df16abce869443b10c7b865e2524a775bf15f14766a97bae4f289959fadc	ฉันค้นพบว่าการข้ามฟากนี้น่าเบื่อมาก		0	2	thirties				th	
f4cd47a52b149ef3122a67b9b003b1dd2b6b7ef0bcadc9a0f49a3c7fc52619603aea431178c6103433c4032489b0b60343eda16b6e9f0e4c67df101cad51d88d	common_voice_th_23714711.mp3	0f863377a239cd9211727b36a9b04a9fbc7a87a2ce480275b2fb6dc789d34b22	เราสามารถสร้างอนาคตของยูโทเปีย		0	2	thirties				th	
f4cd47a52b149ef3122a67b9b003b1dd2b6b7ef0bcadc9a0f49a3c7fc52619603aea431178c6103433c4032489b0b60343eda16b6e9f0e4c67df101cad51d88d	common_voice_th_23714721.mp3	39618be87c83b67845b35df67041a07cdacb47ebf5ef6aa9a903f236c08fa46c	มีจุดสิ้นสุดของพระอาทิตย์ตกที่ยังคงทำงานอยู่		1	2	thirties				th	
f4cd47a52b149ef3122a67b9b003b1dd2b6b7ef0bcadc9a0f49a3c7fc52619603aea431178c6103433c4032489b0b60343eda16b6e9f0e4c67df101cad51d88d	common_voice_th_23714723.mp3	4ce18fa2b34433ad4498da1310005b85a1341678bf4e3900a9697e640134798d	ตอนนี้ฉันต้องอ้างอิงจากสถานการณ์		1	2	thirties				th	
986f54187c7af37ca108535a041797eeaf266529a6bed29f3b40e3a858fd4d85abfeaab310858bfb936cfb04f9083999b6b467aa54916de9e52b772e798f480f	common_voice_th_23718105.mp3	332365681d47da0752a19a48b6f066d6bb9272fc0eee3589b98d3bed7feb1051	พวกเราสามารถทำได้โดยไม่ต้องใช้กุ้งมังกร คุณก็รู้		1	2	twenties	male_masculine			th	
725f617d576365048f8a015ea930e71f6cc5174cca8a84cb7efd2111fc28679c7cf6dd5caa488f9ec1abbc1524df4f4eb7bb5e1e25760bedd47d673796550f81	common_voice_th_23718766.mp3	1e02c8ad2d06ff7593b6d1df4ef4c6cf54a001ec5928c138d3f716dbe9da5e86	จิ้มขนมปังกรอบค้างลงในเครื่องดื่มที่มีแอลกอฮอล์		0	2	teens	male_masculine			th	
725f617d576365048f8a015ea930e71f6cc5174cca8a84cb7efd2111fc28679c7cf6dd5caa488f9ec1abbc1524df4f4eb7bb5e1e25760bedd47d673796550f81	common_voice_th_23718767.mp3	348b4db6498befd84c63c97d577652257a3034b0ad185284557cfb208b2d7264	พยาบาลมาดูแลกระเป๋าของเฮเลนโดยลำพัง		1	2	teens	male_masculine			th	
725f617d576365048f8a015ea930e71f6cc5174cca8a84cb7efd2111fc28679c7cf6dd5caa488f9ec1abbc1524df4f4eb7bb5e1e25760bedd47d673796550f81	common_voice_th_23718776.mp3	25f873e625ba0c51a89a3f4a056fa715d4640300c47dfc1a11c3f0f6b53acb6b	เสียงของเขาถูกจดบันทึกลงบนเอกสาร		1	2	teens	male_masculine			th	
0f1f5db13e603e39f138b79edfe503128513be5a2ed53490cf6fba4c847a2fec76ec48f01dad76c523f1fdc992fc1a5222192cba5d2d4f7dada573e55d5e0e14	common_voice_th_23719061.mp3	3c7629e7759eaf82fc8ff3b329e163cf73970d6519ff8bf2d13138d2b302fa98	หนังสือคุณบอกอะไรกับคุณเกี่ยวกับบ้านเมืองยุคนี้		0	2	twenties	female_feminine			th	
0f1f5db13e603e39f138b79edfe503128513be5a2ed53490cf6fba4c847a2fec76ec48f01dad76c523f1fdc992fc1a5222192cba5d2d4f7dada573e55d5e0e14	common_voice_th_23719068.mp3	313498ffb71361787515c6d1522593d495fe952d6729ceff5e5df92f51e5c376	ความคิดนั้นผ่านพ้นไป		0	2	twenties	female_feminine			th	
0f1f5db13e603e39f138b79edfe503128513be5a2ed53490cf6fba4c847a2fec76ec48f01dad76c523f1fdc992fc1a5222192cba5d2d4f7dada573e55d5e0e14	common_voice_th_23719101.mp3	4e1a3c373632118ce2ad65d776e57ca75c068158c4bf1ad07a40b930819af351	ฉันมองไปที่พวกเขาทั้งคู่		0	2	twenties	female_feminine			th	
0f1f5db13e603e39f138b79edfe503128513be5a2ed53490cf6fba4c847a2fec76ec48f01dad76c523f1fdc992fc1a5222192cba5d2d4f7dada573e55d5e0e14	common_voice_th_23719102.mp3	23c7529181c1af93f77823e723f7065becb17d1487e1a90274106c059fc97909	พวกเขาแสร้งเป็นหมอ แต่ความจริงพวกเขาเป็นแค่คนที่มากับรถฉุกเฉิน		0	2	twenties	female_feminine			th	
0f1f5db13e603e39f138b79edfe503128513be5a2ed53490cf6fba4c847a2fec76ec48f01dad76c523f1fdc992fc1a5222192cba5d2d4f7dada573e55d5e0e14	common_voice_th_23719128.mp3	3024b9c7e95eb65c221dc124f5ec979cb5326bf6aa134475fbbcf47838c831ee	ตอนนี้เขาสามารถไปด้วยความครึกครื้น คุณน้าดาเลียกล่าวด้วยความมีชีวิตชีวา		0	2	twenties	female_feminine			th	
0f1f5db13e603e39f138b79edfe503128513be5a2ed53490cf6fba4c847a2fec76ec48f01dad76c523f1fdc992fc1a5222192cba5d2d4f7dada573e55d5e0e14	common_voice_th_23719129.mp3	460cb98ada147380bdae4f9ccafae43724fd28ce9281978d22759189db554bae	คุณคงทำให้มันดีกว่านี้ไม่ได้		0	2	twenties	female_feminine			th	
0f1f5db13e603e39f138b79edfe503128513be5a2ed53490cf6fba4c847a2fec76ec48f01dad76c523f1fdc992fc1a5222192cba5d2d4f7dada573e55d5e0e14	common_voice_th_23719150.mp3	119c9b1599363c372551a8cc16263f3ae998ca2b13e5c0d54909bb6d78304891	การตัดมุมมองด้านหลังออกเป็นเคล็ดลับทั่วไปในการเร่งการสร้างภาพจากแบบจำลองสามมิติ		0	2	twenties	female_feminine			th	
0f1f5db13e603e39f138b79edfe503128513be5a2ed53490cf6fba4c847a2fec76ec48f01dad76c523f1fdc992fc1a5222192cba5d2d4f7dada573e55d5e0e14	common_voice_th_23719196.mp3	276d0f9edf991cdc39d0a3113d92a5240144325de3178c8de37f641ea7cf68a2	ฉันลองเสี่ยงถามเขา		1	2	twenties	female_feminine			th	
0f1f5db13e603e39f138b79edfe503128513be5a2ed53490cf6fba4c847a2fec76ec48f01dad76c523f1fdc992fc1a5222192cba5d2d4f7dada573e55d5e0e14	common_voice_th_23719221.mp3	33652611898a80a35f53a34302c8c9dd3d6c6cfec46d4a6ae45d8bd6eda6fb66	หล่อนใส่หูฟังแบบสตูดิโอเดินข้ามถนนและจ้องมองที่สมาร์ทโฟนของหล่อน		1	3	twenties	female_feminine			th	
0f1f5db13e603e39f138b79edfe503128513be5a2ed53490cf6fba4c847a2fec76ec48f01dad76c523f1fdc992fc1a5222192cba5d2d4f7dada573e55d5e0e14	common_voice_th_23719231.mp3	19b1890ae3214180f00b720df1a5b0da7f8aa6311489b89b26a60b19b7312c74	คุณมีวิธีการแยกความแตกต่างระหว่างรถบัสกับรถโค้ชอย่าไงร ?		0	2	twenties	female_feminine			th	
0f1f5db13e603e39f138b79edfe503128513be5a2ed53490cf6fba4c847a2fec76ec48f01dad76c523f1fdc992fc1a5222192cba5d2d4f7dada573e55d5e0e14	common_voice_th_23719232.mp3	64b4f3345e6ea3cef86ffe4d364ff476014b59f2ead1233fcd10084c1059f4f5	เรื่องต่อไปที่ต้องระวังคือแผลกดทับ		0	2	twenties	female_feminine			th	
0f1f5db13e603e39f138b79edfe503128513be5a2ed53490cf6fba4c847a2fec76ec48f01dad76c523f1fdc992fc1a5222192cba5d2d4f7dada573e55d5e0e14	common_voice_th_23719233.mp3	11522d1f75e9c0e778c692d4409bc34a01d8a9261793558727adf5ecb55af4b9	เลือดกำลังไหลออกมาจากนิ้วของฉัน !		1	2	twenties	female_feminine			th	
986f54187c7af37ca108535a041797eeaf266529a6bed29f3b40e3a858fd4d85abfeaab310858bfb936cfb04f9083999b6b467aa54916de9e52b772e798f480f	common_voice_th_23721994.mp3	3496d3eda89e587ff0e11596f4a288fb29e475d847b8a9773cf29a8dfb52ab5c	ตอนนี้เขาต้องได้รับคำตอบแล้วเหรอ ?		1	2	twenties	male_masculine			th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23723898.mp3	5867fe4a962607f0520eb9dc7f56fa455cd98ab2505866df0f43363b3bafc676	คุณไม่สามารถหนีจากข้อเท็จจริงได้หรอก		1	2	thirties	female_feminine			th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23723905.mp3	39772b04c8e689fd097dfe3aa8968e7a16bfd6e1e7a9a8dfa3a0455667b76566	พวกเราหวังว่าจะเจอพวกเขาสัปดาห์หน้า		1	2	thirties	female_feminine			th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23724025.mp3	4b2a1f22d715e3d58fa32565b5edaa50fb2a1cc48893524f8de6d23edc2dd964	ฉันเคยได้รางวัลเกี่ยวกับความคิดสร้างสรรค์		1	2	thirties	female_feminine			th	
986f54187c7af37ca108535a041797eeaf266529a6bed29f3b40e3a858fd4d85abfeaab310858bfb936cfb04f9083999b6b467aa54916de9e52b772e798f480f	common_voice_th_23725722.mp3	4e19bbec71551ba773a3c5391bf363e5a46e4466bac761d141bb3884e2504512	มันไม่ยากหรอกนะที่อ่านใบหน้าอันเขินอายนั่นน่ะ		0	2	twenties	male_masculine			th	
986f54187c7af37ca108535a041797eeaf266529a6bed29f3b40e3a858fd4d85abfeaab310858bfb936cfb04f9083999b6b467aa54916de9e52b772e798f480f	common_voice_th_23725766.mp3	4ac09bc93b4bf3c0560fbb6df077a819e2de88c711b448428e95aa5f925db6c2	สถานีเติมแก๊สที่ใกล้ที่สุดอยู่ที่ถนนทหารผ่านศึก		1	2	twenties	male_masculine			th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23725798.mp3	7c1423311d32b746490e7e2dbf7ab86b4bd3cfd56521e994ab35ac6b70fadd6b	ต้นอ่อนต้นนี้จะกลายเป็นต้นโอ๊กที่ยิ่งใหญ่		0	2	thirties	female_feminine			th	
0bcc3b610cc88ae03180a25f9a54a9658e67b483efed530ec3d64d4f16ff245518980a2ea03ff17323606a84a5758b017cd7e0eb72879cff1d40414fce1a65b4	common_voice_th_23733794.mp3	6be67658fed2202b25f360ac31256c90c8ed2017d592bce85907d4998cfe9564	พวกเขาพาคนของพวกเขามาทั้งคู่เลย		1	2	teens	male_masculine			th	
986f54187c7af37ca108535a041797eeaf266529a6bed29f3b40e3a858fd4d85abfeaab310858bfb936cfb04f9083999b6b467aa54916de9e52b772e798f480f	common_voice_th_23741721.mp3	88d3964f7fd529aa0dcb9cc7ab404d8dd7d554b09b61d87fc03b3a69058869d6	เป็ดบินไปทางเหนือทั้งที่ไม่มีเข็มทิศ		0	2	twenties	male_masculine			th	
986f54187c7af37ca108535a041797eeaf266529a6bed29f3b40e3a858fd4d85abfeaab310858bfb936cfb04f9083999b6b467aa54916de9e52b772e798f480f	common_voice_th_23741723.mp3	728a4ec0e4f806a2f294d07625eb6712cc9f10554950417f5a437269ff4cf194	แต่ตอนนี้ฉันมีไอเดียที่ดีกว่า		0	2	twenties	male_masculine			th	
