sentence_id	sentence	locale	reason
dcd38ba7cd25f4e41cdfc1143392a41cf78c521a57d44023b704c703a3a77636	ตกล่องปล้องชิ้น	th	grammar-or-spelling
6f9a820b9afe528cdae88fc917f8529a8ecf95be283700c65c9e126308d7d919	จะปล่อยให้กษัตริย์ที่เป็นบุคคลบริหารจัดการ ตามพระราชอัธยาศัย ไม่ได้ เนื่องจากตัวกษัตริย์ที่เป็นบุคคลนั้นไม่ได้มีอำนาจเป็นของตัวเอง ต้องให้รัฐบาลซึ่งมาจากการเลือกของประชาชนเป็นคนจัดการ	th	???????????????????
89d85c8f77468bad4862b111dca67ea0dc9cd3a9cac7bab431aae570aae8288c	ฟิลเตอร์ วิชั่น	th	different-language
a58b3903d3625c98ddcf15c2b46b8d7b3e954fe21c7294034b7eba72195ccefa	วะคีมันคอนสครัคชั่น	th	different-language
aafc9798a1efb0d676e49997d3f6c785474b6c6518d5a6115d62855c3aaaae18	บิ๊ก คาเมร่า คอร์ปอเรชั่น	th	different-language
9a17367b3aa6c6630b10bbc30fdf70565e0e4419464482a317740f1c1a5c1111	วันทูวัน คอนแทคส์	th	different-language
8a1fc4b37bf3a39d12c444fced28ff9042e6f460e5f9e6567399c7c4ea532038	สกาย ไอซีที	th	different-language
8e4766218d09e5282348c9368a5dda82659809d981660f535586ddb331b39bde	สยามอีสต์ โซลูชั่น	th	different-language
c24bdd8b01a9922eecf2c1f3b181a329105cf19b3aa21ea6fe6e5a305aa718f6	ระฆังพิศวาส - สุฟ้า	th	different-language
c6f2e0475ef2dc7e772345a8d3d182ffed163429438deb384449ca4e19c52443	ฉันรู้ว่าว่ามันไม่ดีที่จะอดนอนโดยไม่มีเหตุผล	th	grammar-or-spelling
81ddeefb0473985c4331398fdb78e8e1e96945454ce8ea4b24ba836c10a9ff05	รอคิวสามชาติเศษ ครอบครัวอินเดียเข้าไปสัมภาษน์เป็นชั่วโมงแล้วเนี่ย	th	grammar-or-spelling
0893d9bda6e3277bbe191dbfd4764434b3961b3187ea9064081c6267c7f805b0	กองทุนรวมอสังหาริมทรัพย์เอ็มเอฟซี-สแตรทิจิกสโตเรจฟันด์	th	different-language
5c13f4be531ddd4fb1a755f0f60331a5c34f2c978bda68ffa63df73ea5ce078c	ผู้ชายสามคนในห้องมองดูเขาดูความด้วยความตื่นเต้นอย่างมาก	th	difficult-pronounce
e2bf65c79bb5cb229e7e4a160849d72829d52822f053042b7ec9f6e887c76649	ร้อยราคี - อาริตา	th	grammar-or-spelling
4c6f3b302097af98409100e9f0a8aa9f5509ccf040d3dfa340e816185c26e055	ระฆังพิศวาส - อุปถัมภ์ กองแก้ว	th	different-language
0a3688a904d2fecc12ef2068c41c4b746e09193605f5c80fe4b61e48b905243e	รักร้าย - พัดชา	th	different-language
4ccf600c9faf78e1e7436106dc87ce78cc8ba18bdb152c70177e73598337daef	ตั้งคณะกรรมการประสานงานทหาร-พลเรือน	th	different-language
21362f29d9ddb671d40523a6206daeb8a53fb659374579abb3e892baf4aab0fc	เมฆบังใจ - วลัย นวาระ	th	different-language
c5b518e68a08def02b43e5585b22cf9abff05f60885881e48aaad3af0957ff68	บางกอก เดค-คอน	th	different-language
cd086fe6a92870732fefc0f309a8ca7aa0b3f06feb602dfaa779d4ff60f1fb73	ยอดรักเยาวมาลย์ - วานิกา	th	different-language
591f50e436bbbb7e87b04975f831394cf7fe66a44283af485b895648dc64b542	เมฆสีมุก - ทัศนีย์ สีทอง	th	different-language
544f8c1b3dd1c50531781d699b1f6c726277a6dafe8bb604d91657ff5032f2ed	มดแดงแฝงพงมะม่วง แล้วมะม่วงแฝงพงอะไร	th	grammar-or-spelling
43819c05b3b7700f2469aff13c04aaeffd83d59dcd558e23d5b007cbf3c7fb52	มีฐานอันดรอยู่	th	grammar-or-spelling
b498510fae17d77e3552b415289c6b94b2639cf47704c3d6167af5a2a63c0c40	บลิส-เทล	th	different-language
495643cecfa75f58a92d84380cab2ce32b1ab90cf242979532d799533b4714f5	รอยลิขิต - ทมยันตี	th	different-language
774f5b5b4ddad6d4b28c89164ee05efd221f41a9bb25d93b9ecb8cbe0b61350f	รอบรวงข้าว - กัญญ์ชลา	th	different-language
67ea39376e02465cf793f432706e8a964d60b7796f839415a9696efc6783be92	รอยร้าวใจ - ชาครียา	th	different-language
d5b68e67648587c851f41f63851660a253b40c981f47d96bf8ef56a03b0050f7	รอยแค้นแสนรัก - ชาตบุษย์	th	different-language
79babc21c6e099d5d58a45495abca2f07651c2cb69bb351c5c269dacf7c714f6	ระบำดอกดิน - จำปาลาว	th	different-language
d2688a9d707384566a087df2b90002262751016cfadddc6dda50d21af377e75b	เขาก็สังสัยว่าปืนรอสโคอยู่ที่ไหน	th	grammar-or-spelling
bd01e9a811933e8489bbf0ffbd2bab1fd49985eb7d531931bac9411a5e391c07	ฉันควรใช้ เคราส หรือ พอทร์ช	th	difficult-pronounce
bd01e9a811933e8489bbf0ffbd2bab1fd49985eb7d531931bac9411a5e391c07	ฉันควรใช้ เคราส หรือ พอทร์ช	th	grammar-or-spelling
eca184f450cf1d983f92fe3ca0c1fbb3b63de41c27f114541b7d7fe516ffebbc	ชั้นไม่ได้เข้าชั้นเรียนวิชาว่าด้วยโรคผิวหนัง ฉันขอยืมโน้ตของคุณได้ไหม	th	grammar-or-spelling
efca3d7ca86d9e73059d04a30e4c5943f65608c8cba52cc29e8ce71ac4a0b27f	เขาอาจอ่อนโยน เขาอาจเจ้าเลห์	th	grammar-or-spelling
c73c74a7d8d69ac370dd7b23ef3de21667ca1352b8b64bbdb23ba48a24cded6d	ตอนนี้ชั้นอาจจะกล่าวถึงสิ่งซึ่งฉันเคยอยากจะบอกกับคุณ	th	grammar-or-spelling
bcdffeeee6eeff2c7623c7027d727dd1fdb8a9fac85f9a6ae5f8cea4b0c33902	ธนูและลูกธนูทำให้สัตวแพทย์ยิงเข็มที่ทำให้เสือชีต้าหนวก	th	grammar-or-spelling
c99d3d7543c711fd747977bc644c534d1a51533efa45dd289123daa5ebb16e34	ธรรมนูญลักษณปกครองคณะนคราภิบาล	th	grammar-or-spelling
ad0ee8032a6d745a2911fea7a77feae2449484461621544db46adfdd88526e1a	อ่อจริง ถ้าต้องข้าม ด้วยเนี่ย เสียเวลามาก	th	grammar-or-spelling
f9715ac6a24690193840f9cf96a8c6fe8b749b1198bd77d5c580a6f0abb0076b	เอลดินเบริกเป็นสถานที่ที่เหมือนฝันที่ต้องไปเที่ยว	th	grammar-or-spelling
79b54ae0db1a6751997b7ebb3aa6b228e0f3510f38dbc0c38072a75b5bc89b30	ดางอังคารเกือบจะอยู่อาศัยไม่ได้	th	grammar-or-spelling
7dc2e5b16a0b0b58683bd9a3b77ab4a0946aaa0196ab03dd881a2dc97323ef1a	ฉันรู้สึกอย่างั้นเหมือนกัน	th	grammar-or-spelling
789c198857e65ed7ab15cb32058acb26ba4cc06ea948581888b660601f90bbb7	รหัสหัวใจ - กิ่งฉัตร	th	different-language
8b7450bec9da00cd27e06bc394271817b1aed0fd9d90df7f7b7624e4e0ab3206	ร้อยป่า - พันธุ์ บางกอก-อรชร	th	different-language
7359e5f1d3aa013f56b9ef39e48da138d88b0f376da0f26720138a76a34fe677	แมวเหมียว - นลิน บุษกร	th	different-language
162b1b61d2bfab9d29a0034106290dc73b86f09278a1c01ab95b25601ee50497	ดวงตาสีเทาของหล่อนวาบแสงขึ้นและริมปีฝากก็สั่นระริก	th	grammar-or-spelling
ad8e3116e9ed93ea37fcace0d403599742bd1df5869e3e1040ff8de607495806	ฉันนีกว่าเราตกลงกันเรียบร้อยแล้วว่าเราไม่สามารถเสี่ยงให้เขาได้ข้อมูลนี้ไปได้เสียอีกนะ	th	grammar-or-spelling
14b305c41e218b1267ee8867042281092e64ab3c5a15c3165006b0bdf2f74491	ฉันสรุปโดยรวมแล้ว่า เค้าได้ดื่มเหล้าหมดขวดแล้ว	th	grammar-or-spelling
c3582b4544fb9bf981fb2b5c776d67bcd55445b959a26886dac18e83522cf8d5	ไซโลโฟนจะเป็นแค่กล็อคเคนสปิลแหละ ถ้ามันไม่ได้เจ๋งกว่า	th	grammar-or-spelling
0f0084f476d114f952f585bd53bf9d7accb782aa42745b8fdef54c1318898dde	วันต่อยมวยไม่ได้มีการเฉลิมฉลองกันอย่างแพร่หลายในสหรัฐอเมริกา	th	grammar-or-spelling
6ac09f4f0efaead5ddebe97c0350cd2fbb8fbee675e4b4de80c95d94fba2d6e5	ยั่วรัก - จำลักษณ์	th	different-language
91735f57ed1287271dadb9adab6c54305bdccd04a06ac412e892164e4b658476	รวิกาญจน์เภตรา - จำปาลาว	th	different-language
24d92ab5576d276523a9fc70273a8c8936aac4c8b31a39446cb7ecc11b83f610	แอสเสท เวิรด์ คอร์ป	th	grammar-or-spelling
6297644eab95378abd3f8caf59fcb2e903640ef9564bc5dbdfed09437e8473e4	เมฆขาว - โรสลาเรน	th	different-language
843530893e78cf6c7ecd80132ecf82af3d036f6a961fce1b56c83267fbba932c	ร่มฉัตร - ทมยันตี	th	different-language
f1876133113829355eb1917e6e2fda347f798da0f8b86e87ddf0e0744699f8b1	รักร้อยพันใจ - ดวงตะวัน	th	different-language
ab91e0c1bdeb6015401ba6242d5ee6098b813e787278efa1a2b501652095d3cb	มันดีสำหรับคุณ -- ดีและใหญ่	th	different-language
df804b69e18549696c2bea7650926071c296e688791cf759b703ebc5fd606d0c	รอยรัก - คณาศัย สุนทร	th	different-language
69a6d097d034de51fd107ad3eba9a8e18c949aa699bcce9e40189477fa11cf8d	ไวยกรณ์ของฉันเป็นอย่างไรบ้าง ?	th	grammar-or-spelling
94ae195dbe9d2e3de1cb64f4a90ce45438ebfb3aaa21fd7c80fbcb61f27eda8c	เมียขายฝาก - ชอุ่ม ปัญจพรรค์	th	different-language
6f9a820b9afe528cdae88fc917f8529a8ecf95be283700c65c9e126308d7d919	จะปล่อยให้กษัตริย์ที่เป็นบุคคลบริหารจัดการ ตามพระราชอัธยาศัย ไม่ได้ เนื่องจากตัวกษัตริย์ที่เป็นบุคคลนั้นไม่ได้มีอำนาจเป็นของตัวเอง ต้องให้รัฐบาลซึ่งมาจากการเลือกของประชาชนเป็นคนจัดการ	th	difficult-pronounce
fae1dbf9569b7d46459ff054f7c9dcb4284f7d78f44d2b7141b3cba543c329ab	แบดทีเรียสามารถมองเห็นได้ด้วยกล้องจุลทรรศส์	th	grammar-or-spelling
ceb54940c21ee6d68402c0e05a172ce599ec1df90985ee6678f971ed27693605	ภาษาทางตะวันตกหลายภาษามีรากฐานมาจากตระกูลอินโด-ยูโรเปียน	th	different-language
145feacd03dcc090a4147f812a0432c1daaad746ab18260cb09bab7237ed49bc	จริง ๆ แล้วมันผิดปกติสำหรับดาวเคราะห์ที่แกนของมันเอียง ?	th	different-language
14724412c702949952b0eaee3a16bcc60400cb974480fdfcaed5a95f2971d340	คณะลูกขุนมีความหวังออีกครั้ง	th	grammar-or-spelling
118c0cc4e5efc13bcc62c3539b3408acc940c50682e5027e02a70b1702a4a01e	เมื่อมีการมอบอิสรภาพให้ประเทศต่างๆ หลังสองครามโลกครั้งที่ 2 ทำให้โรฮิงญาถูกขับไล่จากบังคลาเทศ	th	different-language
141fb298bdb7152a4ab6d8fb3089a6354fa6671d39008f80124164694e94d101	เธอจะตื่นเร็ว ๆ นี้ ไม่ต้องกังวลไป	th	different-language
220ba9148d03529d81820b970a66df14f77c86da36a57d998434eecdbd0eb1b2	ต้องบอกก่อนนะฮะ ตอนนี้คิวทันแน่นค่ะ	th	grammar-or-spelling
2226ebe718865981495eacc336dd37c9d659f74103cdae6e6b9341d655e561f5	อยากทำอะไรว่ามาเลอ รับหมด	th	grammar-or-spelling
0b48f53ba7412407b80abe4dce0b027373901b4e2b32930cd0cfcd7bb3401af0	หิมะสีแดง - โสภาค สุวรรณ	th	different-language
0a6f270d13ec20ef4e8638012275db78a0dd4bffd718a0e19a62d55f9f5e6ee9	สายลับสามมิติ - สีชาติ	th	different-language
07202fc3beea4b8ed45d04b20f585af7273817007bbc5e903eb80401a454937f	สาวน้อยร้อยล้าน - พลอยชื่น-รื่นสราญ	th	different-language
00f1314b1f48907f8d6d7ee6b919eef14c9fa5aea126e4b0355c1533cbf8f875	สุดแต่ใจจะไขว่คว้า - โบตั๋น	th	different-language
046883801ca709dc1ac6971129f04cb672bca7b03e1291a14eea33ab15f9857d	ขนมปลากิมไข่เต่า	th	grammar-or-spelling
2c6561aa44ac318a1eeffae3ba0eef8bae24fe04f8f61e78a6129dce800878ae	โดยการสนับสนุน่พันธุ์กล้าไม้	th	grammar-or-spelling
2d1e81dad56913f92513e5b45a097a24e554e495813aa157656fe22cacbc65ba	หน้ากากดอกซ่อนกลิ่น - แก้วเก้า	th	different-language
3435390c2016e0514ae63dd2f4615d841d11c291a618ceac7d5a40e5ac8b7b69	ราชบัญฑิตยสถาน	th	grammar-or-spelling
347050bbd7b685600d8b67f9bc30d215637a7e3d031df5dab06d6cf9501dab14	อันธการ - ทมยันตี	th	different-language
2317f5c4d35f2c67dd3e9c194bf332968c9a2bda939ecb018ae512729e7669d3	ฝูงนกขนนก - รวมกัน	th	different-language
3552e2e78db390313ead12076862e58bc8e0b142050a34090919f25e560d49fa	แล้วจะลืม - อาริตา	th	different-language
2678bdb409d82ab03e88b4af69b2377f1c825ac7c3fc4edbb94e610d32686eb3	สามสะคราญ - อาริตา	th	different-language
27788bcfe7ea30c10ffa42b46572705560d96f42419318ddc455401e284fa154	สองชีวิต - ทมยันตี	th	difficult-pronounce
3da045375fe052ec5865ac8dad668d916b8da431e722ac3ac919f9a311bbf31a	หนาวแปร - สุภาวดี	th	difficult-pronounce
3e1e842aad85b2289a0926ab74a20441e58ab2caf00bbd9a8526d7a05293dd74	วิวาห์อาฆาต - ลักษณ์ โรจนา	th	difficult-pronounce
3cc15f8769cec282b19c765ff7f6a22b9cdf9cfa60c280025cd204185da9e8f6	สิ้นกระแสชล - นทีทม	th	difficult-pronounce
3e6844b2733514f2599846af74ac5dc89a8b49e2ad10849ef6ea111c4ceabbac	หุ้นส่วนชีวิต - นุชาวดี	th	difficult-pronounce
2cd405d398cea9b4b22a4c2a57e932e1ea982437c61848d27ed26d6453a2bfc6	หัวใจเถื่อน - บุษยมาส	th	difficult-pronounce
33861daf5f76350a185dc87f6c31cadd0afbdfcb872bbe6561c32dada8a6d042	หม่อมเจ้าสุริยกานต์ - วลัย นวาระ	th	difficult-pronounce
415bebaa7e14ba6294e2f6ff2edce3b57c3eb0dce27cd1f974a991da53c29a3e	อมฤตาลัย - จินตวีร์ วิวัธน์	th	difficult-pronounce
437ea37269d71da1adf1191259c0605e547b51035f9c8307b8a9264787db9243	วิวาห์วอน - นภาลัย ไผ่สีทอง	th	difficult-pronounce
3de399055b4d95d3e3376c519c9fb4ff92730dddad84eb3779a33ff3b7610857	สุภาพบุรุษเถื่อน - กันยามาส	th	difficult-pronounce
473ffb23641f2a7fe920ffee7154d6f6ad1d38bd94c3349b21f388b06feaed0d	วิมานอารมณ์ - ทัศนีย์ สีทอง	th	difficult-pronounce
467493fa827f34c1b616c484a713c4a97ace82f0059abab7e05aba6a13230dd7	วาวพลอย - ปิยะพร ศักดิ์เกษม	th	difficult-pronounce
2c6561aa44ac318a1eeffae3ba0eef8bae24fe04f8f61e78a6129dce800878ae	โดยการสนับสนุน่พันธุ์กล้าไม้	th	grammar-or-spelling
487a957e9cd3b1c054001e4c3ab6a85e7d02d395b67df8e89d74ef8b2f53e168	เฮฮาเมียนาวี - นันทนา วีระชน	th	difficult-pronounce
46cf717557dba52e291ff9f1d092f5e21e83088116d294da9dac9399f109b5f5	เล็บครุฑ - พนมเทียน	th	difficult-pronounce
499de0d67d9a71cbec7c2517290d73431dc11c71dad271caec1a40a778847143	แต่ถ้าเป็นพวกไลฟ์โค้ชก็บายจ้า ไม่เจ้าพวก	th	grammar-or-spelling
5395e486ea1bf713cb41137e917d7e7b51d9bd585aa8dc9add24b25ed142ba96	หัวใจไม้ไผ่ - ช่อลัดา	th	grammar-or-spelling
4b7a1e3790c6a56162fda89677ddcd914591235adb9796a0b99402425ccb5ca1	หลุยส์ เบรลล์	th	different-language
4d8baa7fa8ea63ada41545dfc144a1345b5accea65715532766c1e0594be0a9c	ทะเลโอค็อตสค์	th	different-language
561f251c07dffa2150b6039df524d82ad64b4d8fc7d37f72a91c1566d9f8d3f5	เพิ่มผลิตภาพของน้ำ ทั้งระบบ	th	grammar-or-spelling
4f35d5222921fe6355aabd086513a65ba560a34bced28256b1d177dbd4f8340d	ซิกแนลกับเทเลแกรมเป็นแอปส่งความที่เข้ารหัสลับ	th	grammar-or-spelling
6790c909deab71ea25cac7475cb4680248ab42b2f4d5af78c90eeba953e9bb42	ชิ้นสี่กัลยามาแต่ไพร ทุบสัข์ป่นไปกับนอกชาน	th	grammar-or-spelling
499de0d67d9a71cbec7c2517290d73431dc11c71dad271caec1a40a778847143	แต่ถ้าเป็นพวกไลฟ์โค้ชก็บายจ้า ไม่เจ้าพวก	th	grammar-or-spelling
6abd316c3bca7bc5201ba266659a1203a718ab0c86163779ba7dfe2a27d44710	พระบาทสมเด้จพระเจ้าอยู่หัว	th	grammar-or-spelling
70420521e118e7dfef6ad0f7a888dbec271cc8332d834883f18d56eb718217d4	วิวาห์เถื่อน - จามรี พรรณชมพู	th	difficult-pronounce
688d0a11af340621adb74620abcc30b165e1abe7c65a19e49d3ec58e340a0fba	กลุ่มแรกมันทำธุรกรรมอออไลน์ได้เลย	th	grammar-or-spelling
73d9e350e3a57902eec1f1219fc9e2eda547c55a829d58644fe32487cc12fb6f	ศิลามณี - วราภา	th	difficult-pronounce
74856a0a797b02f33e931c03b798fe241513120995d16c0238a443cdc882b235	วิมานเพลิง - จำปาลาว	th	difficult-pronounce
741b52d6517c867fbf9fb7d1eaaec47a9a7664998f66cad6c1f3945025c32337	หัวใจที่หมางเมิน - เวฬุรีย์	th	difficult-pronounce
6f69f97a2e060cd8ed54e0658c9fff5172a7085913add09606fa6354168f51fa	เหมราช - วราภา	th	difficult-pronounce
58f6eac7964c452741d1486ffd8e922fbcab2eab7a29b8bb8a058f0e02649e1a	สุดรักซาตาน - ชาตบุษย์	th	difficult-pronounce
60af52f65c7288c62558ba739495098bc4ac43e187c3ccee88e3954fd3d7ec58	ในสถานการณ์โควิดสิบเก้า เราจัดการเรียนกันผ่านออนไลน์เป็น	th	grammar-or-spelling
499de0d67d9a71cbec7c2517290d73431dc11c71dad271caec1a40a778847143	แต่ถ้าเป็นพวกไลฟ์โค้ชก็บายจ้า ไม่เจ้าพวก	th	grammar-or-spelling
6790c909deab71ea25cac7475cb4680248ab42b2f4d5af78c90eeba953e9bb42	ชิ้นสี่กัลยามาแต่ไพร ทุบสัข์ป่นไปกับนอกชาน	th	grammar-or-spelling
6f9c1333a6d23b744d1ff4ce26720523df8d629e0741797122151fa2e490ee9c	บิกูปะระหมั่นหนา	th	difficult-pronounce
7408a22eb6283101952aa03790ce0f939436aab8e4ae2885bd2372a67db9ff75	ควีนสิริกิติ์	th	grammar-or-spelling
680cde42a29909838de22d6793e32710f247a525e83ebe701d8fcdb53fb6de51	สางสยอง - จินตวีร์ วิวัธน์	th	difficult-pronounce
6afbdadda04db3aa389a055381825c87a0e99fe05f6634f4212db8d2726708f3	สุดขอบจักรวาล - จุฑารัตน์	th	difficult-pronounce
6ea99bf41ce6f8f9510f0739a52b7854dff51683f15353565836a4a21e41bc58	ถ้าเป็น พวกกูชนะ สามัคคีเป็นพลัง	th	grammar-or-spelling
7339fed768ff2f25df71d8cf44a9af6caac076c65c6da8fd203c437ae39f637d	ช้างเลี้ยง มีสรรพนามเป็นเชือก	th	grammar-or-spelling
81d5f562ce0387a0a8ca7c21ed84ca84839c1a8c58e5827dc1cc9bfdf0ed5a7a	ก้าวถัดไปก็ขอ เมืองนั่งได้ ด้วยเถิด	th	grammar-or-spelling
6cde5dff866c4828470b4776bcfcecc4ffe85b1567752b222d0ca5e77837ef4b	รายงานการจังหวัดพัทลุง	th	grammar-or-spelling
781c226b609ee46d0bc68ababe7c56c91986a963606dd41266a9be71585f2dfb	ซึ่งเป็นประเด็นที่ประเทศไทยซึ่งเป็นส่วนหนึ่ง	th	grammar-or-spelling
83efb6525ec8ad1eb443a2da62ba67fc40cc491f5ed508644f53eb9b53c5213d	ความผูกอยู่กับเพื่อนนี่แต่ละคนก็คงไม่เท่ากัน	th	grammar-or-spelling
6abd316c3bca7bc5201ba266659a1203a718ab0c86163779ba7dfe2a27d44710	พระบาทสมเด้จพระเจ้าอยู่หัว	th	grammar-or-spelling
8433ef9ac217826813a13fb9ce7f500ff57453e7f23f1eb6f52f2ed8a7abecb6	มองว่าไม่ควรมี สูงขนาดนี้ เต็มที่ก็สองพันบาท แพงงี้คนที่ต้องสงสัยยิ่งไม่อยากไปตรวจ	th	grammar-or-spelling
6d6e034622505bd62a6bf23efc076a498541fb94a9870cf619cedeb2e2228e13	ตาม พระราชบัญญัติการเช่าที่ดินเพื่อเกษตรกรรม	th	grammar-or-spelling
839182fde549ad82e234f96c5f987f04ffc2ebdd1890c0562c5c0ca611af7e8d	ส่งตอนหกโมงครึ่ง ใครรีบ ก็ได้คู่ครองใหม่ไปเป็นเดือนละ	th	grammar-or-spelling
8b0a15c47291c78b686028893fb54eed981dff8e1ff8cf287a88bbdf311242c1	ภายนอกแดงดูฉัน ชาดบ้าย	th	difficult-pronounce
8ad9336bd92659a8b3bcef44fc0f963b357917e0db445cc517081899c718a9dc	ข้างหน้าตามเป้าหมายของยุทธศาสตร์ชาติต่อไป	th	grammar-or-spelling
7d463f36cf1855dfa4d61568a9392b101ff73781d99a6428ed341383d87e3bc3	พอลหวังว่าพวกเขาจะเป็น	th	grammar-or-spelling
8adf41c15d340deb6619a7ca64fe9cd1c6db8ef232def5f27de43816707efa0d	ปะผะพะภะมะ	th	difficult-pronounce
8e27e36807a651101dbddf4dfca35da25c1e6b3b2e90b26e7b560c715ef27844	พลัดที่นาคาที่อยู่	th	grammar-or-spelling
883785734bc54738a07f6cf6a1d1c9cdcaf4527811c3c178f8eab6379ce739a8	นายกองค์การบริหารส่วนตำบล	th	grammar-or-spelling
9144220d987e112c61d804bfa87f535e86f7fed7879dbfc5327581f889cee531	งงมาก ใครคิดฟะเนี่ย	th	offensive-language
78649989b1c0696d1dc943048e159ac7e0c92458d530c02f873c80c8e123955d	เราแต่โคลงถวายไท้ ท่านให้ รางวัล	th	grammar-or-spelling
8cd9eef6615f424399ccedcad55afe01cd261728bdd32e3792b72dc3b41e371b	การเป็นหุ้นส่วนของทุกฝ่ายทั้งภาครัฐ	th	grammar-or-spelling
8b0655ed52b92905ead0f5b16072f59ffadc6ca6faaf80d5ae54697c346df353	ข้าวขาว คือข้าวที่สีเปลือกออกแล้ว ขัดเมล็ดด้วย	th	grammar-or-spelling
78887cd9a17b7281de5337a8bb86113850c2bc305d2fecdf5e204f086719864d	สมองขี้เลื้อย	th	grammar-or-spelling
6abd316c3bca7bc5201ba266659a1203a718ab0c86163779ba7dfe2a27d44710	พระบาทสมเด้จพระเจ้าอยู่หัว	th	grammar-or-spelling
a0be3dca368ae211f776c930a06e31fa9ab8161a6ea2fb6b5fba16eaa48cf02e	ลูกหว้า - ช่อลัดา	th	grammar-or-spelling
9de5e9a60548fa05634b2efdc32944ca23792cf88a1023ca071f9a06dcba9b3c	มีพื้นที่ที่สมาชิกในครอบครัว	th	grammar-or-spelling
782e087de3723987db637217c406d59a23ca68c5108d411ed9aa8fbfa2f29c86	อุดมการณ์บนเส้นขนาน - อรุณมนัย	th	difficult-pronounce
98766295b4cd0e2377c59b4bfb9066f7c97b9ce176a8ad9e1805d95315156f7e	สร้างเอกภาพแก่กลุ่มอาสาสมัครรูปแบบต่างต่างต่าง	th	grammar-or-spelling
5e23e157fd667d80941844f5b664e8269bbdab1d8b703bcf66c19dfafd34b379	ถ้าจะขาดตลาดขนาดนี้ ทำใช้เองแม่ง	th	offensive-language
9d76475a63ce0e291263a47a5dc836c7ad70a42ae33ed0de552d2c7e6dc57b56	มีความพร้อมทั้งทักษะความรู้	th	grammar-or-spelling
9f6f9a054662144cb0f2a0b5924af2ab48dc8e02006576723892f1acb0559426	ปลาฉลาม ผัดเผ็ด หรือผัดฉ่าก็อร่อยนะ	th	grammar-or-spelling
abedc531165337ea7d06ba8cdcb8358c0c91c2eba05125db74eff791905018cf	สะพานแสงคำ - ปิยะพร ศักดิ์เกษม	th	difficult-pronounce
a844d8e0801b64a4e9e1d5eab0e6129b388fec3e79778a0ff9e47a31a7999010	เหลี่ยมกุหลาบ - โสภี พรรณราย	th	difficult-pronounce
acfc0b9f736efc58f141baf4e3133aed653e649479e596cc605f23ad0f093c5b	อังสนาหย่าผัว - รพีพร	th	difficult-pronounce
ac2a3efd8aafb226ac2542e95ebfe54b4c07b7d49967b18c198c7aa1566f80a7	สถานบันการศึกษา	th	grammar-or-spelling
a32c7d0ff53db860b3a32c092adcf0def54ea0b908672814a4f3456311780fcc	มันเป็นเรื่องจำเป็นอย่างยิ่งที่จะต้องสวมหมวกกันน็อคก่อนขับขี่มอเตอร์ไซต์	th	grammar-or-spelling
add07e9ed5923f68e17221a499903f25649f66db7336d543af5110fac2b9b366	เลื่อมลายหงส์ - บุษยมาส	th	difficult-pronounce
a0be3dca368ae211f776c930a06e31fa9ab8161a6ea2fb6b5fba16eaa48cf02e	ลูกหว้า - ช่อลัดา	th	different-language
aad038908dc096ee78cf1e3d041abbf2324151a0737e382a8622b5451cbf7abb	หัวใจติดปีก - ดาริกา	th	difficult-pronounce
9acd69439164f57306d86bbbac3748eac91b8d7915529eb45ecd5dab402a4d3a	สายใยเสน่หา - กันยามาส	th	difficult-pronounce
ac77c3636770dfddba22cc6d766f3c819670c284756ef51f637d2cfe5b087083	เสี้ยนชีวิต - ชูวงศ์ ฉายะจินดา	th	difficult-pronounce
a49c49b77aada983ce2a3a8bc1f55074048b3fb9361a78ba3ffad95ad6662139	สาวสิบเก้า - วลัย นวาระ	th	difficult-pronounce
a0145a47f16771a6826db0db1b8f4ed6f548380b06e65ee88c2675f638cad9fc	สุดหล้าฟ้าเขียว - จามรี พรรณชมพู	th	difficult-pronounce
ac2a3efd8aafb226ac2542e95ebfe54b4c07b7d49967b18c198c7aa1566f80a7	สถานบันการศึกษา	th	grammar-or-spelling
a624d938d8806e3ac3f7fbb2bb57cdef68fdd033fb3685db931bbf736cb38cd2	บินโบกมาค้อยค้อย เกลือกเคล้าเสาวคนธ์	th	grammar-or-spelling
929fe69360648ee1d79d53c62ec1d1a1a37ca5c869a987ae6edf90c5d2a3d0c3	สะเทินน้ำสะเทินบก	th	grammar-or-spelling
b24c8fd265cc2848cf467c4330489060b6a92c1a4cf0d32edabc23e343f7a5ea	เหรียญกระษาปณ์	th	grammar-or-spelling
bae745f55fa0b0c3f8f5bb2a1897f694517229e09e03dcc7bc8929d23e8e7636	สมเด็จพระญาณสังวร สมเด็จพระสังฆราช สกลมหาสังฆปริณานายก	th	grammar-or-spelling
ac2a3efd8aafb226ac2542e95ebfe54b4c07b7d49967b18c198c7aa1566f80a7	สถานบันการศึกษา	th	grammar-or-spelling
b023d13ace5de53dce611984a1d4b325f6111dc082a4ca2cae365bfc3510ae5a	ขอโทษค่ะ ไม่สามารถติดต่อเลขหมายปลายทางได้ในขนาดนี้	th	grammar-or-spelling
b023d13ace5de53dce611984a1d4b325f6111dc082a4ca2cae365bfc3510ae5a	ขอโทษค่ะ ไม่สามารถติดต่อเลขหมายปลายทางได้ในขนาดนี้	th	grammar-or-spelling
